filename,class_id,species,breed_id,breed_name,split
chihuahua_86,11,0,6,chihuahua,train
chihuahua_45,11,0,6,chihuahua,train
chihuahua_187,11,0,6,chihuahua,train
chihuahua_46,11,0,6,chihuahua,train
chihuahua_122,11,0,6,chihuahua,train
chihuahua_55,11,0,6,chihuahua,train
chihuahua_22,11,0,6,chihuahua,train
chihuahua_130,11,0,6,chihuahua,train
chihuahua_121,11,0,6,chihuahua,train
chihuahua_74,11,0,6,chihuahua,train
chihuahua_138,11,0,6,chihuahua,train
chihuahua_191,11,0,6,chihuahua,train
chihuahua_57,11,0,6,chihuahua,train
chihuahua_165,11,0,6,chihuahua,train
chihuahua_88,11,0,6,chihuahua,train
chihuahua_1,11,0,6,chihuahua,train
chihuahua_139,11,0,6,chihuahua,train
chihuahua_28,11,0,6,chihuahua,train
chihuahua_92,11,0,6,chihuahua,train
chihuahua_65,11,0,6,chihuahua,train
chihuahua_10,11,0,6,chihuahua,train
chihuahua_78,11,0,6,chihuahua,train
chihuahua_170,11,0,6,chihuahua,train
chihuahua_157,11,0,6,chihuahua,train
chihuahua_174,11,0,6,chihuahua,train
chihuahua_198,11,0,6,chihuahua,train
chihuahua_20,11,0,6,chihuahua,train
chihuahua_50,11,0,6,chihuahua,train
chihuahua_108,11,0,6,chihuahua,train
chihuahua_56,11,0,6,chihuahua,train
chihuahua_59,11,0,6,chihuahua,train
chihuahua_182,11,0,6,chihuahua,train
chihuahua_133,11,0,6,chihuahua,train
chihuahua_158,11,0,6,chihuahua,train
chihuahua_126,11,0,6,chihuahua,train
chihuahua_112,11,0,6,chihuahua,train
chihuahua_63,11,0,6,chihuahua,train
chihuahua_173,11,0,6,chihuahua,train
chihuahua_60,11,0,6,chihuahua,train
chihuahua_140,11,0,6,chihuahua,train
chihuahua_93,11,0,6,chihuahua,train
chihuahua_61,11,0,6,chihuahua,train
chihuahua_37,11,0,6,chihuahua,train
chihuahua_155,11,0,6,chihuahua,train
chihuahua_107,11,0,6,chihuahua,train
chihuahua_128,11,0,6,chihuahua,train
chihuahua_7,11,0,6,chihuahua,train
chihuahua_39,11,0,6,chihuahua,train
chihuahua_127,11,0,6,chihuahua,train
chihuahua_132,11,0,6,chihuahua,train
chihuahua_100,11,0,6,chihuahua,train
chihuahua_8,11,0,6,chihuahua,train
chihuahua_141,11,0,6,chihuahua,train
chihuahua_43,11,0,6,chihuahua,train
chihuahua_137,11,0,6,chihuahua,train
chihuahua_154,11,0,6,chihuahua,train
chihuahua_52,11,0,6,chihuahua,train
chihuahua_142,11,0,6,chihuahua,train
chihuahua_32,11,0,6,chihuahua,train
chihuahua_105,11,0,6,chihuahua,train
chihuahua_115,11,0,6,chihuahua,train
chihuahua_72,11,0,6,chihuahua,train
chihuahua_15,11,0,6,chihuahua,train
chihuahua_168,11,0,6,chihuahua,train
chihuahua_156,11,0,6,chihuahua,train
chihuahua_96,11,0,6,chihuahua,train
chihuahua_135,11,0,6,chihuahua,train
chihuahua_125,11,0,6,chihuahua,train
chihuahua_14,11,0,6,chihuahua,train
chihuahua_49,11,0,6,chihuahua,train
chihuahua_53,11,0,6,chihuahua,train
chihuahua_83,11,0,6,chihuahua,train
chihuahua_67,11,0,6,chihuahua,train
chihuahua_48,11,0,6,chihuahua,train
chihuahua_17,11,0,6,chihuahua,train
chihuahua_109,11,0,6,chihuahua,train
chihuahua_106,11,0,6,chihuahua,train
chihuahua_64,11,0,6,chihuahua,train
chihuahua_24,11,0,6,chihuahua,train
chihuahua_2,11,0,6,chihuahua,train
chihuahua_69,11,0,6,chihuahua,train
chihuahua_97,11,0,6,chihuahua,train
chihuahua_70,11,0,6,chihuahua,train
chihuahua_47,11,0,6,chihuahua,train
english_cocker_spaniel_46,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_104,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_177,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_87,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_69,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_62,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_157,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_92,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_33,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_90,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_88,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_50,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_124,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_169,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_28,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_175,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_119,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_146,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_118,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_22,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_24,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_134,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_5,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_176,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_54,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_149,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_129,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_66,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_68,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_168,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_184,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_40,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_77,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_75,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_186,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_81,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_74,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_86,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_51,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_130,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_121,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_93,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_138,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_6,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_20,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_59,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_139,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_73,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_178,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_195,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_10,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_58,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_78,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_84,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_82,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_200,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_199,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_108,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_173,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_26,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_190,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_56,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_148,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_122,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_181,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_133,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_158,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_126,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_112,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_57,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_39,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_38,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_65,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_189,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_155,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_107,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_128,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_7,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_47,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_127,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_132,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_100,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_32,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_141,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_4,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_137,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_154,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_53,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_142,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_31,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_105,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_115,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_72,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_15,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_170,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_156,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_96,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_135,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_125,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_14,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_60,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_52,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_83,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_67,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_49,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_183,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_109,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_106,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_64,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_85,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_8,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_30,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_97,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_36,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_55,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_185,13,0,7,english_cocker_spaniel,train
english_cocker_spaniel_11,13,0,7,english_cocker_spaniel,train
english_setter_146,14,0,8,english_setter,train
english_setter_34,14,0,8,english_setter,train
english_setter_134,14,0,8,english_setter,train
english_setter_54,14,0,8,english_setter,train
english_setter_118,14,0,8,english_setter,train
english_setter_195,14,0,8,english_setter,train
english_setter_81,14,0,8,english_setter,train
english_setter_149,14,0,8,english_setter,train
english_setter_66,14,0,8,english_setter,train
english_setter_62,14,0,8,english_setter,train
english_setter_175,14,0,8,english_setter,train
english_setter_87,14,0,8,english_setter,train
english_setter_84,14,0,8,english_setter,train
english_setter_90,14,0,8,english_setter,train
english_setter_199,14,0,8,english_setter,train
english_setter_129,14,0,8,english_setter,train
english_setter_104,14,0,8,english_setter,train
english_setter_80,14,0,8,english_setter,train
english_setter_29,14,0,8,english_setter,train
english_setter_119,14,0,8,english_setter,train
english_setter_75,14,0,8,english_setter,train
english_setter_180,14,0,8,english_setter,train
english_setter_6,14,0,8,english_setter,train
english_setter_73,14,0,8,english_setter,train
english_setter_35,14,0,8,english_setter,train
english_setter_166,14,0,8,english_setter,train
english_setter_82,14,0,8,english_setter,train
english_setter_124,14,0,8,english_setter,train
english_setter_4,14,0,8,english_setter,train
english_setter_148,14,0,8,english_setter,train
english_setter_172,14,0,8,english_setter,train
english_setter_185,14,0,8,english_setter,train
english_setter_85,14,0,8,english_setter,train
english_setter_27,14,0,8,english_setter,train
english_setter_178,14,0,8,english_setter,train
english_setter_3,14,0,8,english_setter,train
english_setter_86,14,0,8,english_setter,train
english_setter_45,14,0,8,english_setter,train
english_setter_187,14,0,8,english_setter,train
english_setter_46,14,0,8,english_setter,train
english_setter_122,14,0,8,english_setter,train
english_setter_55,14,0,8,english_setter,train
english_setter_22,14,0,8,english_setter,train
english_setter_130,14,0,8,english_setter,train
english_setter_121,14,0,8,english_setter,train
english_setter_74,14,0,8,english_setter,train
english_setter_138,14,0,8,english_setter,train
english_setter_191,14,0,8,english_setter,train
english_setter_57,14,0,8,english_setter,train
english_setter_165,14,0,8,english_setter,train
english_setter_88,14,0,8,english_setter,train
english_setter_1,14,0,8,english_setter,train
english_setter_139,14,0,8,english_setter,train
english_setter_28,14,0,8,english_setter,train
english_setter_92,14,0,8,english_setter,train
english_setter_65,14,0,8,english_setter,train
english_setter_10,14,0,8,english_setter,train
english_setter_78,14,0,8,english_setter,train
english_setter_170,14,0,8,english_setter,train
english_setter_157,14,0,8,english_setter,train
english_setter_174,14,0,8,english_setter,train
english_setter_198,14,0,8,english_setter,train
english_setter_20,14,0,8,english_setter,train
english_setter_50,14,0,8,english_setter,train
english_setter_108,14,0,8,english_setter,train
english_setter_56,14,0,8,english_setter,train
english_setter_59,14,0,8,english_setter,train
english_setter_182,14,0,8,english_setter,train
english_setter_133,14,0,8,english_setter,train
english_setter_158,14,0,8,english_setter,train
english_setter_126,14,0,8,english_setter,train
english_setter_112,14,0,8,english_setter,train
english_setter_63,14,0,8,english_setter,train
english_setter_173,14,0,8,english_setter,train
english_setter_60,14,0,8,english_setter,train
english_setter_140,14,0,8,english_setter,train
english_setter_93,14,0,8,english_setter,train
english_setter_61,14,0,8,english_setter,train
english_setter_37,14,0,8,english_setter,train
english_setter_155,14,0,8,english_setter,train
english_setter_107,14,0,8,english_setter,train
english_setter_128,14,0,8,english_setter,train
english_setter_7,14,0,8,english_setter,train
english_setter_39,14,0,8,english_setter,train
english_setter_127,14,0,8,english_setter,train
english_setter_132,14,0,8,english_setter,train
english_setter_100,14,0,8,english_setter,train
english_setter_8,14,0,8,english_setter,train
english_setter_141,14,0,8,english_setter,train
english_setter_43,14,0,8,english_setter,train
english_setter_137,14,0,8,english_setter,train
english_setter_154,14,0,8,english_setter,train
english_setter_52,14,0,8,english_setter,train
english_setter_142,14,0,8,english_setter,train
english_setter_32,14,0,8,english_setter,train
english_setter_105,14,0,8,english_setter,train
english_setter_115,14,0,8,english_setter,train
english_setter_72,14,0,8,english_setter,train
english_setter_15,14,0,8,english_setter,train
english_setter_168,14,0,8,english_setter,train
english_setter_156,14,0,8,english_setter,train
english_setter_96,14,0,8,english_setter,train
english_setter_135,14,0,8,english_setter,train
english_setter_125,14,0,8,english_setter,train
english_setter_14,14,0,8,english_setter,train
english_setter_49,14,0,8,english_setter,train
english_setter_53,14,0,8,english_setter,train
english_setter_83,14,0,8,english_setter,train
english_setter_67,14,0,8,english_setter,train
english_setter_48,14,0,8,english_setter,train
english_setter_17,14,0,8,english_setter,train
english_setter_109,14,0,8,english_setter,train
english_setter_106,14,0,8,english_setter,train
english_setter_64,14,0,8,english_setter,train
english_setter_24,14,0,8,english_setter,train
english_setter_2,14,0,8,english_setter,train
english_setter_69,14,0,8,english_setter,train
english_setter_97,14,0,8,english_setter,train
english_setter_70,14,0,8,english_setter,train
english_setter_47,14,0,8,english_setter,train
german_shorthaired_146,15,0,9,german_shorthaired,train
german_shorthaired_34,15,0,9,german_shorthaired,train
german_shorthaired_134,15,0,9,german_shorthaired,train
german_shorthaired_54,15,0,9,german_shorthaired,train
german_shorthaired_118,15,0,9,german_shorthaired,train
german_shorthaired_195,15,0,9,german_shorthaired,train
german_shorthaired_81,15,0,9,german_shorthaired,train
german_shorthaired_149,15,0,9,german_shorthaired,train
german_shorthaired_66,15,0,9,german_shorthaired,train
german_shorthaired_62,15,0,9,german_shorthaired,train
german_shorthaired_175,15,0,9,german_shorthaired,train
german_shorthaired_87,15,0,9,german_shorthaired,train
german_shorthaired_84,15,0,9,german_shorthaired,train
german_shorthaired_90,15,0,9,german_shorthaired,train
german_shorthaired_199,15,0,9,german_shorthaired,train
german_shorthaired_129,15,0,9,german_shorthaired,train
german_shorthaired_104,15,0,9,german_shorthaired,train
german_shorthaired_80,15,0,9,german_shorthaired,train
german_shorthaired_29,15,0,9,german_shorthaired,train
german_shorthaired_119,15,0,9,german_shorthaired,train
german_shorthaired_75,15,0,9,german_shorthaired,train
german_shorthaired_180,15,0,9,german_shorthaired,train
german_shorthaired_6,15,0,9,german_shorthaired,train
german_shorthaired_73,15,0,9,german_shorthaired,train
german_shorthaired_35,15,0,9,german_shorthaired,train
german_shorthaired_166,15,0,9,german_shorthaired,train
german_shorthaired_82,15,0,9,german_shorthaired,train
german_shorthaired_124,15,0,9,german_shorthaired,train
german_shorthaired_4,15,0,9,german_shorthaired,train
german_shorthaired_148,15,0,9,german_shorthaired,train
german_shorthaired_172,15,0,9,german_shorthaired,train
german_shorthaired_185,15,0,9,german_shorthaired,train
german_shorthaired_85,15,0,9,german_shorthaired,train
german_shorthaired_27,15,0,9,german_shorthaired,train
german_shorthaired_178,15,0,9,german_shorthaired,train
german_shorthaired_3,15,0,9,german_shorthaired,train
german_shorthaired_86,15,0,9,german_shorthaired,train
german_shorthaired_45,15,0,9,german_shorthaired,train
german_shorthaired_187,15,0,9,german_shorthaired,train
german_shorthaired_46,15,0,9,german_shorthaired,train
german_shorthaired_122,15,0,9,german_shorthaired,train
german_shorthaired_55,15,0,9,german_shorthaired,train
german_shorthaired_22,15,0,9,german_shorthaired,train
german_shorthaired_130,15,0,9,german_shorthaired,train
german_shorthaired_121,15,0,9,german_shorthaired,train
german_shorthaired_74,15,0,9,german_shorthaired,train
german_shorthaired_138,15,0,9,german_shorthaired,train
german_shorthaired_191,15,0,9,german_shorthaired,train
german_shorthaired_57,15,0,9,german_shorthaired,train
german_shorthaired_165,15,0,9,german_shorthaired,train
german_shorthaired_88,15,0,9,german_shorthaired,train
german_shorthaired_1,15,0,9,german_shorthaired,train
german_shorthaired_139,15,0,9,german_shorthaired,train
german_shorthaired_28,15,0,9,german_shorthaired,train
german_shorthaired_92,15,0,9,german_shorthaired,train
german_shorthaired_65,15,0,9,german_shorthaired,train
german_shorthaired_10,15,0,9,german_shorthaired,train
german_shorthaired_78,15,0,9,german_shorthaired,train
german_shorthaired_170,15,0,9,german_shorthaired,train
german_shorthaired_157,15,0,9,german_shorthaired,train
german_shorthaired_174,15,0,9,german_shorthaired,train
german_shorthaired_198,15,0,9,german_shorthaired,train
german_shorthaired_20,15,0,9,german_shorthaired,train
german_shorthaired_50,15,0,9,german_shorthaired,train
german_shorthaired_108,15,0,9,german_shorthaired,train
german_shorthaired_56,15,0,9,german_shorthaired,train
german_shorthaired_59,15,0,9,german_shorthaired,train
german_shorthaired_182,15,0,9,german_shorthaired,train
german_shorthaired_133,15,0,9,german_shorthaired,train
german_shorthaired_158,15,0,9,german_shorthaired,train
german_shorthaired_126,15,0,9,german_shorthaired,train
german_shorthaired_112,15,0,9,german_shorthaired,train
german_shorthaired_63,15,0,9,german_shorthaired,train
german_shorthaired_173,15,0,9,german_shorthaired,train
german_shorthaired_60,15,0,9,german_shorthaired,train
german_shorthaired_140,15,0,9,german_shorthaired,train
german_shorthaired_93,15,0,9,german_shorthaired,train
german_shorthaired_61,15,0,9,german_shorthaired,train
german_shorthaired_37,15,0,9,german_shorthaired,train
german_shorthaired_155,15,0,9,german_shorthaired,train
german_shorthaired_107,15,0,9,german_shorthaired,train
german_shorthaired_128,15,0,9,german_shorthaired,train
german_shorthaired_7,15,0,9,german_shorthaired,train
german_shorthaired_39,15,0,9,german_shorthaired,train
german_shorthaired_127,15,0,9,german_shorthaired,train
german_shorthaired_132,15,0,9,german_shorthaired,train
german_shorthaired_100,15,0,9,german_shorthaired,train
german_shorthaired_8,15,0,9,german_shorthaired,train
german_shorthaired_141,15,0,9,german_shorthaired,train
german_shorthaired_43,15,0,9,german_shorthaired,train
german_shorthaired_137,15,0,9,german_shorthaired,train
german_shorthaired_154,15,0,9,german_shorthaired,train
german_shorthaired_52,15,0,9,german_shorthaired,train
german_shorthaired_142,15,0,9,german_shorthaired,train
german_shorthaired_32,15,0,9,german_shorthaired,train
german_shorthaired_105,15,0,9,german_shorthaired,train
german_shorthaired_115,15,0,9,german_shorthaired,train
german_shorthaired_72,15,0,9,german_shorthaired,train
german_shorthaired_15,15,0,9,german_shorthaired,train
german_shorthaired_168,15,0,9,german_shorthaired,train
german_shorthaired_156,15,0,9,german_shorthaired,train
german_shorthaired_96,15,0,9,german_shorthaired,train
german_shorthaired_135,15,0,9,german_shorthaired,train
german_shorthaired_125,15,0,9,german_shorthaired,train
german_shorthaired_14,15,0,9,german_shorthaired,train
german_shorthaired_49,15,0,9,german_shorthaired,train
german_shorthaired_53,15,0,9,german_shorthaired,train
german_shorthaired_83,15,0,9,german_shorthaired,train
german_shorthaired_67,15,0,9,german_shorthaired,train
german_shorthaired_48,15,0,9,german_shorthaired,train
german_shorthaired_17,15,0,9,german_shorthaired,train
german_shorthaired_109,15,0,9,german_shorthaired,train
german_shorthaired_106,15,0,9,german_shorthaired,train
german_shorthaired_64,15,0,9,german_shorthaired,train
german_shorthaired_24,15,0,9,german_shorthaired,train
german_shorthaired_2,15,0,9,german_shorthaired,train
german_shorthaired_69,15,0,9,german_shorthaired,train
german_shorthaired_97,15,0,9,german_shorthaired,train
german_shorthaired_70,15,0,9,german_shorthaired,train
german_shorthaired_47,15,0,9,german_shorthaired,train
great_pyrenees_146,16,0,10,great_pyrenees,train
great_pyrenees_34,16,0,10,great_pyrenees,train
great_pyrenees_134,16,0,10,great_pyrenees,train
great_pyrenees_54,16,0,10,great_pyrenees,train
great_pyrenees_118,16,0,10,great_pyrenees,train
great_pyrenees_195,16,0,10,great_pyrenees,train
great_pyrenees_81,16,0,10,great_pyrenees,train
great_pyrenees_149,16,0,10,great_pyrenees,train
great_pyrenees_66,16,0,10,great_pyrenees,train
great_pyrenees_62,16,0,10,great_pyrenees,train
great_pyrenees_175,16,0,10,great_pyrenees,train
great_pyrenees_87,16,0,10,great_pyrenees,train
great_pyrenees_84,16,0,10,great_pyrenees,train
great_pyrenees_90,16,0,10,great_pyrenees,train
great_pyrenees_199,16,0,10,great_pyrenees,train
great_pyrenees_129,16,0,10,great_pyrenees,train
great_pyrenees_104,16,0,10,great_pyrenees,train
great_pyrenees_80,16,0,10,great_pyrenees,train
great_pyrenees_29,16,0,10,great_pyrenees,train
great_pyrenees_119,16,0,10,great_pyrenees,train
great_pyrenees_75,16,0,10,great_pyrenees,train
great_pyrenees_180,16,0,10,great_pyrenees,train
great_pyrenees_6,16,0,10,great_pyrenees,train
great_pyrenees_73,16,0,10,great_pyrenees,train
great_pyrenees_35,16,0,10,great_pyrenees,train
great_pyrenees_166,16,0,10,great_pyrenees,train
great_pyrenees_82,16,0,10,great_pyrenees,train
great_pyrenees_124,16,0,10,great_pyrenees,train
great_pyrenees_4,16,0,10,great_pyrenees,train
great_pyrenees_148,16,0,10,great_pyrenees,train
great_pyrenees_172,16,0,10,great_pyrenees,train
great_pyrenees_185,16,0,10,great_pyrenees,train
great_pyrenees_85,16,0,10,great_pyrenees,train
great_pyrenees_27,16,0,10,great_pyrenees,train
great_pyrenees_178,16,0,10,great_pyrenees,train
great_pyrenees_3,16,0,10,great_pyrenees,train
great_pyrenees_86,16,0,10,great_pyrenees,train
great_pyrenees_45,16,0,10,great_pyrenees,train
great_pyrenees_187,16,0,10,great_pyrenees,train
great_pyrenees_46,16,0,10,great_pyrenees,train
great_pyrenees_122,16,0,10,great_pyrenees,train
great_pyrenees_55,16,0,10,great_pyrenees,train
great_pyrenees_22,16,0,10,great_pyrenees,train
great_pyrenees_130,16,0,10,great_pyrenees,train
great_pyrenees_121,16,0,10,great_pyrenees,train
great_pyrenees_74,16,0,10,great_pyrenees,train
great_pyrenees_138,16,0,10,great_pyrenees,train
great_pyrenees_191,16,0,10,great_pyrenees,train
great_pyrenees_57,16,0,10,great_pyrenees,train
great_pyrenees_165,16,0,10,great_pyrenees,train
great_pyrenees_88,16,0,10,great_pyrenees,train
great_pyrenees_1,16,0,10,great_pyrenees,train
great_pyrenees_139,16,0,10,great_pyrenees,train
great_pyrenees_28,16,0,10,great_pyrenees,train
great_pyrenees_92,16,0,10,great_pyrenees,train
great_pyrenees_65,16,0,10,great_pyrenees,train
great_pyrenees_10,16,0,10,great_pyrenees,train
great_pyrenees_78,16,0,10,great_pyrenees,train
great_pyrenees_170,16,0,10,great_pyrenees,train
great_pyrenees_157,16,0,10,great_pyrenees,train
great_pyrenees_174,16,0,10,great_pyrenees,train
great_pyrenees_198,16,0,10,great_pyrenees,train
great_pyrenees_20,16,0,10,great_pyrenees,train
great_pyrenees_50,16,0,10,great_pyrenees,train
great_pyrenees_108,16,0,10,great_pyrenees,train
great_pyrenees_56,16,0,10,great_pyrenees,train
great_pyrenees_59,16,0,10,great_pyrenees,train
great_pyrenees_182,16,0,10,great_pyrenees,train
great_pyrenees_133,16,0,10,great_pyrenees,train
great_pyrenees_158,16,0,10,great_pyrenees,train
great_pyrenees_126,16,0,10,great_pyrenees,train
great_pyrenees_112,16,0,10,great_pyrenees,train
great_pyrenees_63,16,0,10,great_pyrenees,train
great_pyrenees_173,16,0,10,great_pyrenees,train
great_pyrenees_60,16,0,10,great_pyrenees,train
great_pyrenees_140,16,0,10,great_pyrenees,train
great_pyrenees_93,16,0,10,great_pyrenees,train
great_pyrenees_61,16,0,10,great_pyrenees,train
great_pyrenees_37,16,0,10,great_pyrenees,train
great_pyrenees_155,16,0,10,great_pyrenees,train
great_pyrenees_107,16,0,10,great_pyrenees,train
great_pyrenees_128,16,0,10,great_pyrenees,train
great_pyrenees_7,16,0,10,great_pyrenees,train
great_pyrenees_39,16,0,10,great_pyrenees,train
great_pyrenees_127,16,0,10,great_pyrenees,train
great_pyrenees_132,16,0,10,great_pyrenees,train
great_pyrenees_100,16,0,10,great_pyrenees,train
great_pyrenees_8,16,0,10,great_pyrenees,train
great_pyrenees_141,16,0,10,great_pyrenees,train
great_pyrenees_43,16,0,10,great_pyrenees,train
great_pyrenees_137,16,0,10,great_pyrenees,train
great_pyrenees_154,16,0,10,great_pyrenees,train
great_pyrenees_52,16,0,10,great_pyrenees,train
great_pyrenees_142,16,0,10,great_pyrenees,train
great_pyrenees_32,16,0,10,great_pyrenees,train
great_pyrenees_105,16,0,10,great_pyrenees,train
great_pyrenees_115,16,0,10,great_pyrenees,train
great_pyrenees_72,16,0,10,great_pyrenees,train
great_pyrenees_15,16,0,10,great_pyrenees,train
great_pyrenees_168,16,0,10,great_pyrenees,train
great_pyrenees_156,16,0,10,great_pyrenees,train
great_pyrenees_96,16,0,10,great_pyrenees,train
great_pyrenees_135,16,0,10,great_pyrenees,train
great_pyrenees_125,16,0,10,great_pyrenees,train
great_pyrenees_14,16,0,10,great_pyrenees,train
great_pyrenees_49,16,0,10,great_pyrenees,train
great_pyrenees_53,16,0,10,great_pyrenees,train
great_pyrenees_83,16,0,10,great_pyrenees,train
great_pyrenees_67,16,0,10,great_pyrenees,train
great_pyrenees_48,16,0,10,great_pyrenees,train
